Time,NW_BUS.F,NW_BUS.VPM,NW_BUS_VPA,NW_LINE.IPM,NW_LINE.IPA,NW_LINE.P,NW_LINE.Q
108.4666667,59.98522949,567.0165,171.0075531,1.107034424,160.4221039,1066.550781,200.7649689
108.4833333,59.98518372,567.0189375,170.9164886,1.106943359,160.3271027,1066.843506,200.4561768
108.5,59.98514175,567.021375,170.8254242,1.106852295,160.235733,1066.516846,200.3800049
108.5166667,59.98509598,567.0238125,170.734375,1.10676123,160.1469574,1066.596069,200.6192017
108.5333333,59.9850502,567.02625,170.6433105,1.106670166,160.0581818,1066.540161,200.2050171
108.55,59.98500443,567.029375,170.5522461,1.106579102,159.9694061,1066.463989,200.3001099
108.5666667,59.98496246,567.0324375,170.4611816,1.106488037,159.8789368,1066.342896,200.6860809
108.5833333,59.98491669,567.0355625,170.3701172,1.10649231,159.7854919,1066.807861,200.2039642
108.6,59.98487091,567.0399375,170.2776642,1.106496704,159.6920319,1066.447144,200.6223755
108.6166667,59.98482513,567.044375,170.1852264,1.106501221,159.595459,1066.275757,201.0413361
108.6333333,59.98478317,567.0645,170.0927887,1.106505615,159.4906921,1066.320068,200.9081573
108.65,59.9847374,567.084625,170.0003357,1.106372314,159.3859406,1065.981079,201.0700989
108.6666667,59.98469162,567.1048125,169.9078979,1.106239014,159.2844849,1066.202637,201.2322693
108.6833333,59.98464584,567.1249375,169.813385,1.106105713,159.187149,1066.053711,201.0026245
108.7,59.98460388,567.1360625,169.7188568,1.10597229,159.0925751,1065.779053,201.0891571
108.7166667,59.98455811,567.1471875,169.6243439,1.105838989,158.9980011,1065.754028,201.175705
108.7333333,59.98451233,567.1583125,169.5291138,1.105705688,158.8995972,1065.497437,201.2622681
108.75,59.98446655,567.183875,169.4338837,1.105572266,158.7966309,1065.467651,201.6837311
108.7666667,59.98442459,567.2094375,169.3386536,1.105438965,158.6906891,1065.497314,201.7603912
108.7833333,59.98437881,567.235,169.2464294,1.105341309,158.5847626,1065.210938,201.8370361
108.8,59.98437881,567.2605625,169.1541901,1.105243652,158.484726,1065.419678,201.9136963
108.8166667,59.98438263,567.286125,169.0619659,1.105146118,158.3881989,1064.80835,201.8525543
108.8333333,59.98438263,567.3116875,168.9697418,1.10486499,158.2916718,1064.710571,202.1461945
108.85,59.98438644,567.33725,168.8775024,1.104583862,158.1920776,1064.318848,202.1702271
108.8666667,59.98438644,567.3628125,168.7827148,1.104302612,158.0864258,1064.096191,202.6452789
108.8833333,59.98439026,567.3818125,168.6879272,1.104021362,157.9776459,1063.873413,202.4339905
108.9,59.98439026,567.40075,168.5931244,1.103740234,157.8725891,1063.671753,202.5193329
108.9166667,59.98439407,567.41975,168.4983368,1.103458984,157.7751312,1063.469971,202.6049194
108.9333333,59.98439407,567.43875,168.4049988,1.103177734,157.6776886,1063.011108,202.9817505
108.95,59.98439789,567.4576875,168.3116608,1.102896606,157.5706329,1062.613159,203.0171356
108.9666667,59.98439789,567.4766875,168.2183228,1.102615356,157.463562,1062.784546,203.0525055
108.9833333,59.98439789,567.4956875,168.1249847,1.102334229,157.3639374,1062.836304,203.0878906
109,59.98439789,567.514625,168.0327148,1.102163452,157.2694397,1062.247803,203.1232605
109.0166667,59.98439407,567.533625,167.9404297,1.101992676,157.1749573,1062.077637,203.1586304
109.0333333,59.98439407,567.5414375,167.8481445,1.101822021,157.0778046,1061.981934,203.0780487
109.05,59.98439407,567.54925,167.7535858,1.101715088,156.9806366,1062.240845,203.2703552
109.0666667,59.98439407,567.5570625,167.6590271,1.101608154,156.8834686,1062.020996,203.4627686
109.0833333,59.98439407,567.564875,167.5644684,1.101599365,156.7813873,1061.880371,203.6551819
109.1,59.98439026,567.5726875,167.4699097,1.10159082,156.6764679,1061.975586,203.8475952
109.1166667,59.98439026,567.5654375,167.375351,1.101582153,156.5715332,1061.660767,203.5201111
109.1333333,59.98439026,567.558125,167.2806702,1.101496216,156.4751129,1061.796631,203.6890411
109.15,59.98439026,567.550875,167.1859741,1.101410278,156.3858795,1061.889404,203.6184387
109.1666667,59.98439026,567.543625,167.0939789,1.101535156,156.2966614,1062.10144,203.5476227
109.1833333,59.98438644,567.5363125,167.0019836,1.101660156,156.2109985,1062.174927,203.3094635
109.2,59.98438644,567.5290625,166.9099884,1.101785034,156.125351,1062.452515,203.3995514
109.2166667,59.98438644,567.508375,166.8179932,1.101910034,156.0401459,1062.494141,203.2748108
109.2333333,59.98445892,567.487625,166.7259979,1.102034912,155.9523315,1062.275146,203.1499329
109.25,59.9845314,567.4669375,166.633728,1.102159912,155.8608093,1062.626465,203.4541779
109.2666667,59.98460388,567.4594375,166.5414581,1.102227539,155.7692719,1062.450073,203.0927582
109.2833333,59.98467636,567.452,166.4516449,1.102295288,155.6806946,1062.562134,203.0540314
109.3,59.98474503,567.4445,166.3618164,1.102362915,155.5976105,1062.763916,203.0155334
109.3166667,59.9848175,567.437,166.2750244,1.102430664,155.5145264,1063.153564,202.9770203
109.3333333,59.98488998,567.42225,166.1882324,1.10261377,155.431427,1063.016724,202.9385071
109.35,59.98496246,567.4075,166.1014404,1.102796997,155.3483429,1063.077271,202.9000092
109.3666667,59.98503494,567.39275,166.0160522,1.102980225,155.2652588,1063.498901,203.0726166
109.3833333,59.98517609,567.380375,165.9306641,1.103163452,155.1821594,1064.050903,202.650589
109.4,59.98531723,567.368,165.8452759,1.103475464,155.1067657,1064.08374,202.4373932
109.4166667,59.98546219,567.355625,165.7608032,1.103787598,155.03508,1063.884644,202.5398865
109.4333333,59.98560333,567.332,165.6763153,1.103876221,154.9568176,1064.294189,202.6425781
109.45,59.98574448,567.3084375,165.5918427,1.103964844,154.8733521,1064.008179,202.2484741
109.4666667,59.98575592,567.2848125,165.5054932,1.104053467,154.7899017,1063.952271,202.2840881
109.4833333,59.98576355,567.2611875,165.4191437,1.103980713,154.7089691,1063.784546,202.3200073
109.5,59.98577499,567.2448125,165.3327942,1.103907959,154.6280365,1064.041138,201.7590485
109.5166667,59.98578262,567.228375,165.247406,1.103835083,154.5516205,1063.711792,201.7882538
109.5333333,59.98579407,567.1884375,165.1620026,1.103939087,154.478363,1064.316406,201.3557892
109.55,59.98580551,567.1485,165.0751343,1.104043091,154.4051056,1063.903076,200.9230042
109.5666667,59.98581314,566.9455,164.9931488,1.103846313,154.3706818,1061.422241,194.8233643
109.5833333,59.98582458,566.4854375,164.9168243,1.103444824,154.4254608,1063.42981,193.0749512
109.6,59.98583221,565.9428125,164.8404999,1.103325439,154.5061188,1061.527832,194.0395966
109.6166667,59.98584366,565.6165,164.7561646,1.103511108,154.5141754,1062.876221,192.2164612
109.6333333,59.9858551,565.5430625,164.6671753,1.103696899,154.4434814,1062.069946,193.3586426
109.65,59.98586273,565.566,164.5782013,1.10388269,154.3500214,1062.966064,192.2622833
109.6666667,59.98587418,565.5890625,164.4915924,1.104068481,154.2629852,1063.165894,192.8449249
109.6833333,59.98588181,565.5673125,164.4076385,1.104401855,154.1923218,1063.521606,191.8188934
109.7,59.98589325,565.5455,164.3237,1.104735474,154.1269226,1063.929932,192.286087
109.7166667,59.98587799,565.52375,164.2397614,1.10506897,154.0579834,1063.833862,191.9996185
109.7333333,59.98586655,565.5019375,164.1558228,1.105402466,153.9803925,1064.522583,192.0883789
109.75,59.98585129,565.4833125,164.0718842,1.10565686,153.8990479,1064.410889,191.9985962
109.7666667,59.98583603,565.46475,163.9879456,1.105911255,153.8177185,1064.796143,191.908783
109.7833333,59.98582458,565.446125,163.901825,1.106165649,153.7363739,1064.600586,191.8189697
109.8,59.98580933,565.4275,163.8157196,1.106338623,153.6550293,1065.178467,191.7291565
109.8166667,59.98579407,565.425375,163.729599,1.106511597,153.5764008,1065.015015,191.3548889
109.8333333,59.98577881,565.4231875,163.6434937,1.10668457,153.5007629,1065.533691,191.4257813
109.85,59.98576736,565.4210625,163.557373,1.106857544,153.4251251,1065.838867,191.4970398
109.8666667,59.98575211,565.418875,163.4690399,1.107088501,153.342514,1065.662476,191.232666
109.8833333,59.98568726,565.41675,163.380722,1.107319458,153.2526703,1065.512817,191.6242065
109.9,59.98562622,565.4145625,163.291626,1.107220093,153.160202,1065.813721,191.3844147
109.9166667,59.98556137,565.4325625,163.2025146,1.107120483,153.0677338,1065.360107,191.4332581
109.9333333,59.98550034,565.4505,163.1134186,1.107020874,152.9784546,1065.150024,191.482254
109.95,59.98543549,565.4685,163.0243225,1.106848755,152.8864594,1065.244507,191.6845093
109.9666667,59.98537445,565.4865,162.9370728,1.106676514,152.7944489,1065.25293,191.4212494
109.9833333,59.9853096,565.5096875,162.849823,1.106504272,152.7046204,1064.908447,191.7008667
110,59.98527527,565.532875,162.762558,1.10640918,152.6148071,1065.163696,191.9807434
110.0166667,59.98523712,565.5560625,162.6753082,1.106314087,152.5189667,1064.732056,191.8072205
110.0333333,59.98520279,565.57925,162.5849457,1.106218994,152.4231262,1064.552124,191.9301453
110.05,59.98516846,565.6024375,162.4945679,1.105961304,152.3272858,1064.615967,192.0532532
110.0666667,59.98513031,565.6256875,162.4042053,1.105703491,152.2328796,1063.967773,192.0019226
110.0833333,59.98509598,565.648875,162.3112946,1.105445557,152.1325989,1063.639648,192.5570679
110.1,59.98505783,565.6844375,162.2183685,1.105083008,152.024765,1063.494141,192.4625397
110.1166667,59.9850235,565.72,162.1232452,1.104720337,151.9169159,1063.228516,192.36763
110.1333333,59.98488617,565.7555625,162.0281219,1.104357544,151.8199158,1063.064819,192.2727051
110.15,59.98474503,565.791125,161.9329987,1.104187256,151.725235,1062.978149,192.9239349
110.1666667,59.9846077,565.8181875,161.8378754,1.10401709,151.6214294,1063.112183,192.9961395
110.1833333,59.98446655,565.8453125,161.7427368,1.1039104,151.5077057,1062.489136,193.3770752
110.2,59.98432922,565.872375,161.6454926,1.103803833,151.3939819,1062.416626,193.2277679
110.2166667,59.98418808,565.8994375,161.548233,1.103553467,151.285553,1062.172485,193.4809418
110.2333333,59.98414993,565.9265625,161.4509888,1.103302979,151.1804657,1062.220581,193.7344208
110.25,59.9841156,565.953625,161.3539429,1.103052612,151.0753784,1061.988281,193.7880402
110.2666667,59.98407745,565.9806875,161.256897,1.103053833,150.9718323,1062.2948,193.841629
110.2833333,59.98404312,566.0078125,161.1598358,1.103055054,150.8683014,1062.34436,194.4436188
110.3,59.98400497,566.0431875,161.0627899,1.103056396,150.7578125,1062.152466,194.5782928
110.3166667,59.98397064,566.0785625,160.965744,1.103057617,150.6437988,1062.208252,194.7127533
110.3333333,59.9839325,566.1139375,160.8700867,1.102931152,150.5350342,1062.047974,194.847229
110.35,59.98389816,566.1493125,160.7744141,1.102804565,150.4321594,1061.910645,194.9817047
110.3666667,59.98386002,566.1846875,160.6787415,1.102678101,150.3292847,1061.953125,195.1161652
110.3833333,59.98384476,566.2069375,160.5830688,1.102551514,150.2263947,1061.700806,195.2506409
110.4,59.98382568,566.2291875,160.4849396,1.102424927,150.118576,1061.610352,195.6879883
110.4166667,59.98381042,566.2514375,160.3868256,1.10229834,150.007431,1061.308105,195.5887756
110.4333333,59.98379517,566.2736875,160.2886963,1.101990234,149.899704,1061.054688,195.4892578
110.45,59.98377991,566.2959375,160.1905823,1.101682007,149.7962189,1060.501953,195.6469727
110.4666667,59.98376083,566.3116875,160.0915375,1.101373779,149.6907196,1060.211792,195.8046875
110.4833333,59.98374557,566.3274375,159.9924927,1.101016235,149.5822601,1059.962402,195.7825012
110.5,59.98373413,566.3431875,159.8934479,1.100658569,149.4763489,1059.653442,195.7602386
110.5166667,59.9837265,566.3589375,159.7967682,1.100300903,149.3748322,1059.52478,196.0953522
110.5333333,59.98371506,566.3746875,159.7001038,1.100150269,149.2733002,1059.570557,196.0858307
110.55,59.98370743,566.3760625,159.6049957,1.099999756,149.1717834,1059.400879,196.0760803
110.5666667,59.98369598,566.3775,159.5098877,1.099849243,149.0731659,1058.976074,196.06633
110.5833333,59.98375702,566.378875,159.4147797,1.09969873,148.9745331,1058.791748,196.3283844
110.6,59.98382187,566.38025,159.3196716,1.099548218,148.873291,1058.879028,196.5906982
110.6166667,59.9838829,566.3816875,159.2245636,1.099397705,148.7674103,1058.514404,196.5736847
110.6333333,59.98394394,566.3830625,159.1294556,1.099247192,148.661499,1058.770386,196.5565643
110.65,59.98400879,566.3845,159.0343475,1.099278809,148.5646515,1058.747437,196.3763275
110.6666667,59.98406982,566.385875,158.940155,1.099310547,148.4730377,1058.724121,196.6583405
110.6833333,59.98413467,566.370125,158.8459625,1.099342285,148.381424,1058.668579,196.4973297
110.7,59.98419571,566.3544375,158.7517548,1.099374023,148.2862854,1058.613037,196.6400299
110.7166667,59.98423386,566.3386875,158.6575623,1.099405762,148.1886902,1058.845459,196.7827454
110.7333333,59.98427582,566.3229375,158.5633545,1.0994375,148.0911102,1059.028931,196.6274567
110.75,59.98431396,566.30725,158.469162,1.099692383,147.9957123,1059.353516,196.891098
110.7666667,59.98435593,566.2915,158.3777618,1.099947388,147.9063873,1059.531372,196.4427338
110.7833333,59.98439407,566.27575,158.286377,1.100202393,147.8198395,1059.807617,196.8333588
110.8,59.98443604,566.2511875,158.1949768,1.100457275,147.7333069,1059.78125,196.4420319
110.8166667,59.98447418,566.226625,158.102066,1.10071228,147.6467743,1060.200317,196.0503693
110.8333333,59.98451614,566.2020625,158.0091705,1.100890137,147.5677643,1060.437134,195.9729156
110.85,59.98455429,566.1775,157.918396,1.101067993,147.4915619,1060.623291,195.8957367
110.8666667,59.98459625,566.152875,157.8276367,1.10124585,147.4123383,1060.472412,195.6440582
110.8833333,59.98463058,566.1283125,157.7368774,1.101423706,147.3304138,1060.742676,195.6743469
110.9,59.9846611,566.109875,157.6461029,1.10160144,147.2454987,1060.888306,195.7046814
110.9166667,59.98469543,566.091375,157.5553436,1.101834595,147.1547699,1061.169556,196.0008698
110.9333333,59.98472977,566.0729375,157.46492,1.102067871,147.0614624,1061.735229,195.6876984
110.95,59.9847641,566.0544375,157.3744812,1.102366455,146.9729156,1061.451294,195.6450348
110.9666667,59.98479462,566.03275,157.2840576,1.102665039,146.8890381,1061.552979,195.6023865
110.9833333,59.98482895,566.011,157.193634,1.102563599,146.8051453,1061.069702,195.3069611
111,59.98486328,565.9893125,157.1032104,1.102461914,146.7230682,1061.225464,195.0114136
111.0166667,59.98489761,565.9675625,157.0148468,1.102317017,146.644516,1061.494751,195.0715942
111.0333333,59.98492813,565.9555,156.9264679,1.102383179,146.5659485,1061.521484,194.7404785
111.05,59.98496246,565.9434375,156.8381042,1.102449585,146.4846497,1061.447632,194.788269
111.0666667,59.9849968,565.931375,156.7497406,1.102515991,146.4033661,1061.373901,194.579422
111.0833333,59.98503113,565.91925,156.660675,1.102582397,146.3208008,1061.556274,194.3705139
111.1,59.98506165,565.9071875,156.5715942,1.102703369,146.2382355,1061.887939,194.4041138
111.1166667,59.98509598,565.895125,156.4825287,1.102824341,146.1556854,1061.674072,194.437851
111.1333333,59.98513031,565.882125,156.3945007,1.102945313,146.0674591,1061.822388,194.4715881
111.15,59.98516464,565.869125,156.3064728,1.103066284,145.979248,1062.037354,194.1517944
111.1666667,59.98519516,565.8560625,156.2184448,1.103187378,145.8993683,1062.314453,193.8317261
111.1833333,59.98522949,565.8430625,156.1304169,1.10330835,145.8247528,1062.44104,194.2524872
111.2,59.98526382,565.835375,156.0422821,1.103459351,145.7458496,1062.325073,193.8212585
111.2166667,59.98526764,565.827625,155.9541321,1.103610229,145.6586609,1062.232666,193.8657227
111.2333333,59.98527145,565.8199375,155.8659973,1.103589355,145.5714569,1062.458862,193.9105377
111.25,59.98527527,565.8110625,155.7778473,1.103568237,145.4868927,1062.91748,193.6639862
111.2666667,59.98527908,565.8021875,155.6895447,1.103751343,145.4049072,1062.849976,193.9497833
111.2833333,59.9852829,565.7933125,155.6012268,1.103934326,145.3204346,1062.957153,193.8769684
111.3,59.98528671,565.7844375,155.5129242,1.104117432,145.2311096,1063.02063,193.8039093
111.3166667,59.98529053,565.7755625,155.4246216,1.104300537,145.1393127,1063.084229,194.2166901
111.3333333,59.98529434,565.76675,155.3363037,1.104523315,145.0475159,1063.545776,193.9876099
111.35,59.98529816,565.757875,155.2480011,1.104746094,144.9596405,1063.880493,193.7579956
111.3666667,59.98530197,565.749,155.1598358,1.104968872,144.8786316,1063.977783,193.9078674
111.3833333,59.98530579,565.740125,155.0716553,1.105144409,144.7976074,1063.939697,193.7952576
111.4,59.9853096,565.73125,154.98349,1.105319946,144.7103424,1064.325928,193.9579773
111.4166667,59.98531342,565.722375,154.8953247,1.105495605,144.6230774,1064.372925,193.7363129
111.4333333,59.98531723,565.7135,154.8070679,1.105671143,144.538208,1064.4198,193.7448273
111.45,59.98532104,565.7126875,154.718811,1.105720703,144.456131,1064.435913,193.753418
111.4666667,59.98532486,565.711875,154.6305542,1.105770386,144.3712769,1064.642212,193.7619934
111.4833333,59.98532867,565.711125,154.5423126,1.105819946,144.2814636,1064.405151,193.7705841
111.5,59.98533249,565.7103125,154.4540558,1.105869629,144.1916656,1064.767212,193.7791595
111.5166667,59.9853363,565.7095,154.365799,1.105919189,144.101181,1064.444336,193.902832
111.5333333,59.98534012,565.7086875,154.2792358,1.105968872,144.0106964,1064.786255,194.0265045
111.55,59.98534393,565.7155,154.192688,1.106018433,143.9202118,1064.626709,193.9198914
111.5666667,59.98535919,565.722375,154.1061249,1.106039063,143.8351288,1064.85376,193.8131866
111.5833333,59.98537064,565.72925,154.0195618,1.106059692,143.7523193,1064.869873,193.9945221
111.6,59.98538589,565.7360625,153.933136,1.106080322,143.6695251,1064.604248,193.5794067
111.6166667,59.98540115,565.7429375,153.8467102,1.106100952,143.5840149,1064.370728,193.8127136
111.6333333,59.98541641,565.74975,153.7602692,1.105966675,143.4944916,1064.415161,194.0462799
111.65,59.98542786,565.756625,153.6727295,1.105832397,143.3976288,1064.243774,194.2798309
111.6666667,59.98544312,565.7634375,153.5851746,1.105697998,143.300766,1064.143555,194.1511383
111.6833333,59.98545837,565.7703125,153.4976349,1.105563721,143.2098694,1064.335449,194.0222626
111.7,59.98547363,565.777125,153.41008,1.105484619,143.1269989,1063.839844,193.8933716
111.7166667,59.98548508,565.784,153.3225403,1.105405518,143.0441437,1064.080078,194.3772736
111.7333333,59.98550034,565.7908125,153.2329865,1.105326416,142.9496307,1063.561279,194.3157043
111.75,59.98542404,565.7976875,153.1434479,1.105247314,142.8465271,1063.994507,194.8193207
111.7666667,59.98534393,565.8045,153.053894,1.105168213,142.7434387,1063.778442,194.6340637
111.7833333,59.98526764,565.811375,152.9643555,1.105168579,142.6457977,1063.63269,194.8960571
111.8,59.98518753,565.8155,152.8748016,1.105168823,142.5500336,1063.750732,195.1583557
111.8166667,59.98511124,565.819625,152.7837219,1.105169189,142.4542542,1063.907471,194.8765717
111.8333333,59.98503494,565.82375,152.6926422,1.105169434,142.3608246,1063.813843,195.0164185
111.85,59.98495483,565.827875,152.5993805,1.1051698,142.267395,1063.68396,195.1566315
111.8666667,59.98487854,565.832,152.5061188,1.105170166,142.1700439,1063.80835,195.2968445
111.8833333,59.98480225,565.8361875,152.4128571,1.10517041,142.0697327,1063.670044,195.4370575
111.9,59.98472214,565.8403125,152.3195953,1.105170776,141.9694366,1064.12561,195.3835449
111.9166667,59.98464584,565.8444375,152.22435,1.105266357,141.8712158,1063.991333,195.693512
111.9333333,59.98456573,565.8485625,152.1291046,1.105361938,141.7730103,1063.916992,195.5805817
111.95,59.98448944,565.8526875,152.033844,1.10545752,141.6735992,1064.007324,195.6287842
111.9666667,59.98444366,565.8648125,151.9385986,1.105455811,141.574173,1064.204102,195.677002
111.9833333,59.9844017,565.8769375,151.8433533,1.105453857,141.4792023,1064.100342,195.7252045
112,59.98435593,565.889125,151.7503052,1.105452026,141.3860626,1063.689575,195.6558075
112.0166667,59.98431396,565.90125,151.6572723,1.105282593,141.292923,1063.545532,195.8003235
112.0333333,59.98426819,565.9071875,151.5618744,1.105113281,141.1932983,1063.765747,195.9448547
112.05,59.98422623,565.9131875,151.4664612,1.105121216,141.0936737,1064.354492,195.7277832
112.0666667,59.98418045,565.919125,151.3696442,1.105129272,140.9991913,1063.407349,195.2320557
112.0833333,59.98413849,565.925125,151.2728119,1.105137329,140.9112091,1063.582275,195.5926208
112.1,59.98409271,565.9310625,151.1759796,1.105012817,140.8194885,1063.782471,195.9539337
112.1166667,59.98410797,565.937,151.0817566,1.104888306,140.7175293,1063.602051,195.8388214
112.1333333,59.98411942,565.943,150.9875336,1.104847168,140.6155701,1063.576416,195.723526
112.15,59.98413467,565.9434375,150.8933105,1.104805908,140.520752,1063.441162,195.469223
112.1666667,59.98414993,565.943875,150.7990875,1.104764771,140.4364929,1063.511963,195.214798
112.1833333,59.98416519,565.9443125,150.7048645,1.104725098,140.3522186,1063.332764,195.5642548
112.2,59.98417664,565.94475,150.6110535,1.104685303,140.2601624,1063.507446,195.6979828
112.2166667,59.98419189,565.9325,150.5172272,1.10464563,140.1598053,1063.342529,195.5486603
112.2333333,59.98420715,565.9201875,150.4234009,1.104680298,140.0594482,1063.67395,195.6633453
112.25,59.98422241,565.9079375,150.3276978,1.104714966,139.9650574,1063.310303,195.5239563
112.2666667,59.98423386,565.895625,150.2319794,1.104749634,139.8706665,1063.401123,195.7668762
112.2833333,59.98424911,565.8864375,150.136261,1.104784302,139.7726746,1063.414673,196.0097809
112.3,59.98422623,565.8773125,150.0405426,1.10481897,139.6688843,1063.362915,195.9239807
112.3166667,59.98420334,565.868125,149.9448242,1.104853638,139.567627,1063.364868,195.5500031
112.3333333,59.98417664,565.847,149.8488464,1.104853271,139.4764862,1063.211182,195.4836121
112.35,59.98415375,565.8259375,149.7528687,1.104852783,139.3913269,1063.509644,195.4174957
112.3666667,59.98413086,565.8048125,149.6568756,1.104852417,139.3061676,1063.460449,195.3513794
112.3833333,59.98410797,565.7836875,149.5608978,1.105040039,139.215332,1063.835083,195.2852478
112.4,59.98408127,565.7625625,149.4649048,1.105227661,139.1245117,1064.11853,194.9520721
112.4166667,59.98405838,565.7414375,149.3697968,1.105415405,139.0378723,1063.877686,194.8980255
112.4333333,59.98403549,565.7203125,149.2746735,1.105603027,138.9512177,1063.980103,195.1267395
112.45,59.98405457,565.6991875,149.1795654,1.105755737,138.8572693,1064.279175,195.1390076
112.4666667,59.98406982,565.6946875,149.0836792,1.105908447,138.7580566,1064.686401,195.1512451
112.4833333,59.9840889,565.6901875,148.9878082,1.106061279,138.6614075,1064.598633,195.1634979
112.5,59.98410797,565.6856875,148.895401,1.106242065,138.5697937,1064.46521,194.910614
112.5166667,59.98412323,565.6811875,148.8029938,1.106197876,138.4802094,1064.202759,195.0036163
112.5333333,59.9841423,565.676625,148.7105865,1.106153687,138.390625,1065.171997,195.0966187
112.55,59.98416138,565.672125,148.6158905,1.106359619,138.3010254,1064.87793,194.780304
112.5666667,59.98417664,565.667625,148.5212097,1.106565552,138.211441,1065.133423,194.7580719
112.5833333,59.98419571,565.663125,148.4265289,1.106771484,138.1210785,1065.006348,194.7359009
112.6,59.98421478,565.6473125,148.3318329,1.106698853,138.0284576,1064.611084,194.7885742
112.6166667,59.98423004,565.6315,148.235611,1.106626099,137.9318085,1064.758301,194.8412933
112.6333333,59.98424911,565.6156875,148.139389,1.106480835,137.835144,1064.517944,194.5457916
112.65,59.98419571,565.599875,148.0431671,1.106335571,137.7384796,1064.09436,194.537384
112.6666667,59.9841423,565.5975,147.9469452,1.106190186,137.6439972,1064.2146,194.5291901
112.6833333,59.98409271,565.595125,147.8489227,1.106044922,137.5516815,1064.335205,194.2351532
112.7,59.98403931,565.5926875,147.750885,1.105899658,137.4647522,1064.418335,193.9410248
112.7166667,59.9839859,565.5903125,147.6528625,1.105892456,137.3778076,1064.062622,194.0319061
112.7333333,59.9839325,565.57625,147.5548401,1.105885376,137.2828369,1063.930786,194.1230774
112.75,59.9838829,565.5621875,147.456192,1.105878418,137.177124,1063.998169,194.2142487
112.7666667,59.9838295,565.548125,147.3575592,1.105871338,137.0714111,1064.129272,194.3054199
112.7833333,59.98377609,565.534,147.2589111,1.105864258,136.9680786,1064.260376,194.5801544
112.8,59.98372269,565.5199375,147.1602783,1.105931274,136.8674774,1063.899414,194.1508636
112.8166667,59.98366928,565.505875,147.0616302,1.105998413,136.7716827,1064.05188,193.8770752
112.8333333,59.98361969,565.5050625,146.9629974,1.105942505,136.6841431,1064.024292,193.603302
112.85,59.98356628,565.50425,146.8620605,1.105886475,136.5965881,1063.779541,193.9140625
112.8666667,59.98351288,565.5034375,146.7611389,1.105830444,136.5014496,1064.098999,193.7150726
112.8833333,59.98345947,565.5025625,146.660202,1.105774414,136.3992615,1064.001587,193.9487152
112.9,59.98340607,565.50175,146.5582886,1.105842041,136.293045,1064.229492,194.1824188
112.9166667,59.98335648,565.5009375,146.4563751,1.105909668,136.1819305,1064.091431,194.2567902
112.9333333,59.98330307,565.500125,146.3544617,1.105977417,136.0708008,1064.473877,193.8746948
112.95,59.98324966,565.4993125,146.2525482,1.106045044,135.9699707,1064.041626,193.9561157
112.9666667,59.98319626,565.4985,146.1506348,1.106112793,135.8743744,1064.204712,194.0375366
112.9833333,59.98314667,565.497625,146.0487061,1.106156982,135.7726898,1064.368286,194.4807129
113,59.98309326,565.4968125,145.9467926,1.106201172,135.6612396,1064.614136,194.6053619
113.0166667,59.98303986,565.496,145.8448792,1.106328369,135.547226,1064.460571,194.3308258
113.0333333,59.98303986,565.5045625,145.7429657,1.106455688,135.4431915,1064.37439,194.0563049
113.05,59.98303604,565.513125,145.6410522,1.106280273,135.3477173,1064.186279,194.2837219
113.0666667,59.98303604,565.5216875,145.5391388,1.106104858,135.2495117,1063.885742,194.2044373
113.0833333,59.98303223,565.5455625,145.4372253,1.105929443,135.144455,1064.077026,194.3425293
113.1,59.98303223,565.569375,145.3352966,1.105753906,135.0353546,1063.679077,194.4807892
113.1166667,59.98302841,565.59325,145.2337646,1.105578491,134.9476624,1063.840942,194.6190643
113.1333333,59.98302841,565.617125,145.1322174,1.105474609,134.8380127,1063.80896,194.5103455
113.15,59.98302841,565.641,145.0306702,1.105370728,134.7350922,1063.776978,194.4015961
113.1666667,59.9830246,565.664875,144.9291229,1.105266846,134.636261,1063.43103,194.7101898
113.1833333,59.9830246,565.68875,144.8286896,1.105162964,134.5322418,1063.758057,195.0190277
113.2,59.98302078,565.712625,144.7282562,1.105059082,134.4213867,1063.313477,194.9419403
113.2166667,59.98302078,565.7365,144.6278229,1.1049552,134.3105469,1063.275513,194.8648224
113.2333333,59.98301697,565.7510625,144.5243225,1.104851318,134.2012634,1063.036377,195.2375793
113.25,59.98301697,565.765625,144.4208221,1.104598267,134.09198,1062.867188,195.110733
113.2666667,59.98301315,565.78025,144.3173218,1.104345093,133.9826965,1062.354614,194.9837494
113.2833333,59.98301315,565.7948125,144.2138062,1.104091919,133.8781586,1062.115112,194.856781
113.3,59.98296738,565.7978125,144.1103058,1.103831787,133.7736359,1062.023804,195.380188
113.3166667,59.98292542,565.80075,144.0058746,1.103571655,133.6632996,1061.867065,195.202774
113.3333333,59.98287964,565.80375,143.9014587,1.103311523,133.5505371,1061.669678,195.3959808
113.35,59.98283768,565.80675,143.7970276,1.103293457,133.4377594,1061.788574,195.5895081
113.3666667,59.9827919,565.8096875,143.6925964,1.103275513,133.3266449,1061.781128,195.5492249
113.3833333,59.98274994,565.8126875,143.5894775,1.103257568,133.2194366,1061.946167,195.2411957
113.4,59.98270416,565.812,143.4863434,1.103296997,133.1206665,1062.01062,195.240448
113.4166667,59.98271561,565.8113125,143.3832245,1.103336548,133.0260162,1062.046021,195.2399292
113.4333333,59.98273087,565.810625,143.2801056,1.103375977,132.927475,1061.90918,195.0710754
113.45,59.98274231,565.8099375,143.1769867,1.103415527,132.8246307,1061.74231,195.3263855
